station,block_no,year,max_24h_mm,date,raw_value,statistical_break,usable,value_classes,row_classes,row_html
大多喜,1004,2021,228.5,8/08 23:10,228.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1004&amp;year=2021&amp;month=&amp;day=&amp;view=a5"">2021</a></div></td><td class=""data_0_0"">43.0</td><td class=""data_0_0""> 8/08 10:20</td><td class=""data_0_0"">103.5</td><td class=""data_0_0""> 8/08 12:20</td><td class=""data_0_0"">158.0</td><td class=""data_0_0""> 8/08 13:20</td><td class=""data_0_0"">204.5</td><td class=""data_0_0""> 8/08 16:40</td><td class=""data_0_0"">228.5</td><td class=""data_0_0""> 8/08 23:10</td><td class=""data_0_0"">231.5 ]</td><td class=""data_0_0""> 8/09 15:50</td><td class=""data_0_0"">298.0 ]</td><td class=""data_0_0""> 7/04 01:40</td></tr>"
大多喜,1004,2022,115.0,9/19 06:10,115.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1004&amp;year=2022&amp;month=&amp;day=&amp;view=a5"">2022</a></div></td><td class=""data_0_0"">39.5</td><td class=""data_0_0""> 8/04 20:50</td><td class=""data_0_0"">67.0</td><td class=""data_0_0""> 9/18 13:40</td><td class=""data_0_0"">91.5</td><td class=""data_0_0""> 8/04 21:10</td><td class=""data_0_0"">109.5</td><td class=""data_0_0""> 9/18 22:00</td><td class=""data_0_0"">115.0</td><td class=""data_0_0""> 9/19 06:10</td><td class=""data_0_0"">134.5</td><td class=""data_0_0""> 4/05 06:00</td><td class=""data_0_0"">141.5</td><td class=""data_0_0""> 9/21 10:00</td></tr>"
大多喜,1004,2023,352.0,9/08 22:40,352.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1004&amp;year=2023&amp;month=&amp;day=&amp;view=a5"">2023</a></div></td><td class=""data_0_0"">107.5</td><td class=""data_0_0""> 9/08 11:20</td><td class=""data_0_0"">191.0</td><td class=""data_0_0""> 9/08 11:30</td><td class=""data_0_0"">262.5</td><td class=""data_0_0""> 9/08 11:30</td><td class=""data_0_0"">328.0</td><td class=""data_0_0""> 9/08 13:00</td><td class=""data_0_0"">352.0</td><td class=""data_0_0""> 9/08 22:40</td><td class=""data_0_0"">377.0</td><td class=""data_0_0""> 9/09 17:30</td><td class=""data_0_0"">380.0</td><td class=""data_0_0""> 9/09 19:40</td></tr>"
大多喜,1004,2024,171.5,8/17 03:00,171.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1004&amp;year=2024&amp;month=&amp;day=&amp;view=a5"">2024</a></div></td><td class=""data_0_0"">33.5</td><td class=""data_0_0""> 3/12 19:00</td><td class=""data_0_0"">67.0</td><td class=""data_0_0""> 8/16 18:20</td><td class=""data_0_0"">116.5</td><td class=""data_0_0""> 8/16 19:00</td><td class=""data_0_0"">148.5</td><td class=""data_0_0""> 8/16 23:10</td><td class=""data_0_0"">171.5</td><td class=""data_0_0""> 8/17 03:00</td><td class=""data_0_0"">171.5</td><td class=""data_0_0""> 8/18 03:00</td><td class=""data_0_0"">171.5</td><td class=""data_0_0""> 8/19 03:00</td></tr>"
大多喜,1004,2025,160.5,9/06 02:40,160.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1004&amp;year=2025&amp;month=&amp;day=&amp;view=a5"">2025</a></div></td><td class=""data_0_0"">63.0</td><td class=""data_0_0""> 9/05 16:20</td><td class=""data_0_0"">81.5</td><td class=""data_0_0""> 9/05 16:40</td><td class=""data_0_0"">103.5</td><td class=""data_0_0""> 9/05 16:20</td><td class=""data_0_0"">155.0</td><td class=""data_0_0""> 9/05 17:30</td><td class=""data_0_0"">160.5</td><td class=""data_0_0""> 9/06 02:40</td><td class=""data_0_0"">164.0</td><td class=""data_0_0""> 9/06 10:20</td><td class=""data_0_0"">164.0</td><td class=""data_0_0""> 9/07 10:20</td></tr>"
船橋,1236,1978,87.0,7/09 17:00,87 ],False,False,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1978&amp;month=&amp;day=&amp;view=a5"">1978</a></div></td><td class=""data_0_0"">70 ]</td><td class=""data_0_0""> 7/08 18:00</td><td class=""data_0_0"">86 ]</td><td class=""data_0_0""> 7/08 20:00</td><td class=""data_0_0"">87 ]</td><td class=""data_0_0""> 7/08 23:00</td><td class=""data_0_0"">87 ]</td><td class=""data_0_0""> 7/09 05:00</td><td class=""data_0_0"">87 ]</td><td class=""data_0_0""> 7/09 17:00</td><td class=""data_0_0"">87 ]</td><td class=""data_0_0""> 7/10 17:00</td><td class=""data_0_0"">116 ]</td><td class=""data_0_0""> 7/11 17:00</td></tr>"
船橋,1236,1979,95.0,10/07 16:00,95,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1979&amp;month=&amp;day=&amp;view=a5"">1979</a></div></td><td class=""data_0_0"">25</td><td class=""data_0_0""> 3/24 23:00</td><td class=""data_0_0"">35</td><td class=""data_0_0""> 3/24 23:00</td><td class=""data_0_0"">47</td><td class=""data_0_0"">10/07 13:00</td><td class=""data_0_0"">75</td><td class=""data_0_0"">10/07 14:00</td><td class=""data_0_0"">95</td><td class=""data_0_0"">10/07 16:00</td><td class=""data_0_0"">108</td><td class=""data_0_0"">10/08 01:00</td><td class=""data_0_0"">109</td><td class=""data_0_0"">10/09 01:00</td></tr>"
船橋,1236,1980,60.0,10/15 15:00,60,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1980&amp;month=&amp;day=&amp;view=a5"">1980</a></div></td><td class=""data_0_0"">30</td><td class=""data_0_0""> 7/09 10:00</td><td class=""data_0_0"">52</td><td class=""data_0_0""> 7/09 12:00</td><td class=""data_0_0"">58</td><td class=""data_0_0""> 7/09 15:00</td><td class=""data_0_0"">60</td><td class=""data_0_0"">10/15 03:00</td><td class=""data_0_0"">60</td><td class=""data_0_0"">10/15 15:00</td><td class=""data_0_0"">76</td><td class=""data_0_0""> 7/10 05:00</td><td class=""data_0_0"">87</td><td class=""data_0_0""> 7/10 01:00</td></tr>"
船橋,1236,1981,176.0,10/23 07:00,176,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1981&amp;month=&amp;day=&amp;view=a5"">1981</a></div></td><td class=""data_0_0"">47</td><td class=""data_0_0"">10/22 24:00</td><td class=""data_0_0"">88</td><td class=""data_0_0"">10/22 24:00</td><td class=""data_0_0"">125</td><td class=""data_0_0"">10/22 24:00</td><td class=""data_0_0"">163</td><td class=""data_0_0"">10/23 01:00</td><td class=""data_0_0"">176</td><td class=""data_0_0"">10/23 07:00</td><td class=""data_0_0"">176</td><td class=""data_0_0"">10/24 07:00</td><td class=""data_0_0"">176</td><td class=""data_0_0"">10/25 07:00</td></tr>"
船橋,1236,1982,145.0,9/12 16:00,145,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1982&amp;month=&amp;day=&amp;view=a5"">1982</a></div></td><td class=""data_0_0"">21</td><td class=""data_0_0""> 8/31 15:00</td><td class=""data_0_0"">50</td><td class=""data_0_0""> 9/12 15:00</td><td class=""data_0_0"">93</td><td class=""data_0_0""> 9/12 15:00</td><td class=""data_0_0"">117</td><td class=""data_0_0""> 9/12 17:00</td><td class=""data_0_0"">145</td><td class=""data_0_0""> 9/12 16:00</td><td class=""data_0_0"">181</td><td class=""data_0_0""> 9/12 17:00</td><td class=""data_0_0"">205 ]</td><td class=""data_0_0""> 9/13 12:00</td></tr>"
船橋,1236,1983,85.0,9/29 07:00,85,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1983&amp;month=&amp;day=&amp;view=a5"">1983</a></div></td><td class=""data_0_0"">21</td><td class=""data_0_0""> 6/10 20:00</td><td class=""data_0_0"">37</td><td class=""data_0_0""> 9/01 13:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 9/29 01:00</td><td class=""data_0_0"">66</td><td class=""data_0_0""> 9/29 03:00</td><td class=""data_0_0"">85</td><td class=""data_0_0""> 9/29 07:00</td><td class=""data_0_0"">112</td><td class=""data_0_0""> 9/29 09:00</td><td class=""data_0_0"">115</td><td class=""data_0_0""> 9/29 06:00</td></tr>"
船橋,1236,1984,110.0,6/23 19:00,110,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1984&amp;month=&amp;day=&amp;view=a5"">1984</a></div></td><td class=""data_0_0"">32</td><td class=""data_0_0""> 7/11 23:00</td><td class=""data_0_0"">44</td><td class=""data_0_0""> 7/12 01:00</td><td class=""data_0_0"">83</td><td class=""data_0_0""> 6/23 07:00</td><td class=""data_0_0"">106</td><td class=""data_0_0""> 6/23 11:00</td><td class=""data_0_0"">110</td><td class=""data_0_0""> 6/23 19:00</td><td class=""data_0_0"">111</td><td class=""data_0_0""> 6/24 01:00</td><td class=""data_0_0"">116</td><td class=""data_0_0""> 6/25 19:00</td></tr>"
船橋,1236,1985,114.0,7/01 07:00,114,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1985&amp;month=&amp;day=&amp;view=a5"">1985</a></div></td><td class=""data_0_0"">24</td><td class=""data_0_0""> 7/20 18:00</td><td class=""data_0_0"">40</td><td class=""data_0_0""> 6/30 12:00</td><td class=""data_0_0"">50</td><td class=""data_0_0""> 6/30 15:00</td><td class=""data_0_0"">82</td><td class=""data_0_0""> 6/30 19:00</td><td class=""data_0_0"">114</td><td class=""data_0_0""> 7/01 07:00</td><td class=""data_0_0"">130</td><td class=""data_0_0""> 7/01 20:00</td><td class=""data_0_0"">151</td><td class=""data_0_0""> 7/01 07:00</td></tr>"
船橋,1236,1986,208.0,8/05 05:00,208,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1986&amp;month=&amp;day=&amp;view=a5"">1986</a></div></td><td class=""data_0_0"">61</td><td class=""data_0_0""> 8/02 13:00</td><td class=""data_0_0"">67</td><td class=""data_0_0""> 8/02 15:00</td><td class=""data_0_0"">114</td><td class=""data_0_0""> 8/04 23:00</td><td class=""data_0_0"">169</td><td class=""data_0_0""> 8/04 23:00</td><td class=""data_0_0"">208</td><td class=""data_0_0""> 8/05 05:00</td><td class=""data_0_0"">210</td><td class=""data_0_0""> 8/06 02:00</td><td class=""data_0_0"">277</td><td class=""data_0_0""> 8/05 12:00</td></tr>"
船橋,1236,1987,110.0,9/04 15:00,110,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1987&amp;month=&amp;day=&amp;view=a5"">1987</a></div></td><td class=""data_0_0"">25</td><td class=""data_0_0""> 8/22 24:00</td><td class=""data_0_0"">40</td><td class=""data_0_0""> 9/04 14:00</td><td class=""data_0_0"">52</td><td class=""data_0_0""> 9/04 14:00</td><td class=""data_0_0"">94</td><td class=""data_0_0""> 9/04 14:00</td><td class=""data_0_0"">110</td><td class=""data_0_0""> 9/04 15:00</td><td class=""data_0_0"">118</td><td class=""data_0_0""> 9/05 05:00</td><td class=""data_0_0"">124</td><td class=""data_0_0""> 9/06 17:00</td></tr>"
船橋,1236,1988,88.0,8/11 23:00,88,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1988&amp;month=&amp;day=&amp;view=a5"">1988</a></div></td><td class=""data_0_0"">17</td><td class=""data_0_0""> 3/12 07:00</td><td class=""data_0_0"">30</td><td class=""data_0_0""> 6/30 20:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 7/16 05:00</td><td class=""data_0_0"">61</td><td class=""data_0_0""> 6/30 21:00</td><td class=""data_0_0"">88</td><td class=""data_0_0""> 8/11 23:00</td><td class=""data_0_0"">114</td><td class=""data_0_0""> 8/12 11:00</td><td class=""data_0_0"">117</td><td class=""data_0_0""> 8/13 04:00</td></tr>"
船橋,1236,1989,146.0,8/27 11:00,146,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1989&amp;month=&amp;day=&amp;view=a5"">1989</a></div></td><td class=""data_0_0"">48</td><td class=""data_0_0""> 8/26 16:00</td><td class=""data_0_0"">109</td><td class=""data_0_0""> 8/26 16:00</td><td class=""data_0_0"">138</td><td class=""data_0_0""> 8/26 17:00</td><td class=""data_0_0"">138</td><td class=""data_0_0""> 8/26 23:00</td><td class=""data_0_0"">146</td><td class=""data_0_0""> 8/27 11:00</td><td class=""data_0_0"">159</td><td class=""data_0_0""> 8/28 11:00</td><td class=""data_0_0"">159</td><td class=""data_0_0""> 8/29 11:00</td></tr>"
船橋,1236,1990,83.0,11/30 21:00,83,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1990&amp;month=&amp;day=&amp;view=a5"">1990</a></div></td><td class=""data_0_0"">31</td><td class=""data_0_0""> 8/26 22:00</td><td class=""data_0_0"">35</td><td class=""data_0_0""> 8/26 24:00</td><td class=""data_0_0"">54</td><td class=""data_0_0""> 9/30 20:00</td><td class=""data_0_0"">74</td><td class=""data_0_0""> 9/30 20:00</td><td class=""data_0_0"">83</td><td class=""data_0_0"">11/30 21:00</td><td class=""data_0_0"">103</td><td class=""data_0_0"">11/30 21:00</td><td class=""data_0_0"">131</td><td class=""data_0_0"">11/30 24:00</td></tr>"
船橋,1236,1991,213.0,9/19 20:00,213,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1991&amp;month=&amp;day=&amp;view=a5"">1991</a></div></td><td class=""data_0_0"">40</td><td class=""data_0_0""> 9/08 10:00</td><td class=""data_0_0"">82</td><td class=""data_0_0""> 9/08 10:00</td><td class=""data_0_0"">100</td><td class=""data_0_0""> 9/08 13:00</td><td class=""data_0_0"">144</td><td class=""data_0_0""> 9/19 18:00</td><td class=""data_0_0"">213</td><td class=""data_0_0""> 9/19 20:00</td><td class=""data_0_0"">236</td><td class=""data_0_0""> 9/20 12:00</td><td class=""data_0_0"">237</td><td class=""data_0_0""> 9/21 12:00</td></tr>"
船橋,1236,1992,138.0,10/09 19:00,138,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1992&amp;month=&amp;day=&amp;view=a5"">1992</a></div></td><td class=""data_0_0"">35</td><td class=""data_0_0"">10/09 07:00</td><td class=""data_0_0"">73</td><td class=""data_0_0"">10/09 07:00</td><td class=""data_0_0"">107</td><td class=""data_0_0"">10/09 07:00</td><td class=""data_0_0"">137</td><td class=""data_0_0"">10/09 08:00</td><td class=""data_0_0"">138</td><td class=""data_0_0"">10/09 19:00</td><td class=""data_0_0"">138</td><td class=""data_0_0"">10/10 19:00</td><td class=""data_0_0"">138</td><td class=""data_0_0"">10/11 19:00</td></tr>"
船橋,1236,1993,178.0,8/27 16:00,178 ],False,False,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1993&amp;month=&amp;day=&amp;view=a5"">1993</a></div></td><td class=""data_0_0"">34 ]</td><td class=""data_0_0""> 6/21 15:00</td><td class=""data_0_0"">71 ]</td><td class=""data_0_0""> 8/27 14:00</td><td class=""data_0_0"">117 ]</td><td class=""data_0_0""> 8/27 16:00</td><td class=""data_0_0"">169 ]</td><td class=""data_0_0""> 8/27 18:00</td><td class=""data_0_0"">178 ]</td><td class=""data_0_0""> 8/27 16:00</td><td class=""data_0_0"">194 ]</td><td class=""data_0_0""> 8/28 14:00</td><td class=""data_0_0"">194 ]</td><td class=""data_0_0""> 8/29 14:00</td></tr>"
船橋,1236,1994,89.0,9/14 18:00,89,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1994&amp;month=&amp;day=&amp;view=a5"">1994</a></div></td><td class=""data_0_0"">49</td><td class=""data_0_0""> 9/02 17:00</td><td class=""data_0_0"">49</td><td class=""data_0_0""> 9/02 19:00</td><td class=""data_0_0"">49</td><td class=""data_0_0""> 9/02 22:00</td><td class=""data_0_0"">71</td><td class=""data_0_0""> 9/14 07:00</td><td class=""data_0_0"">89</td><td class=""data_0_0""> 9/14 18:00</td><td class=""data_0_0"">127</td><td class=""data_0_0""> 9/15 15:00</td><td class=""data_0_0"">142</td><td class=""data_0_0""> 9/16 17:00</td></tr>"
船橋,1236,1995,118.0,9/17 14:00,118,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1995&amp;month=&amp;day=&amp;view=a5"">1995</a></div></td><td class=""data_0_0"">25</td><td class=""data_0_0""> 9/15 08:00</td><td class=""data_0_0"">42</td><td class=""data_0_0""> 6/04 02:00</td><td class=""data_0_0"">44</td><td class=""data_0_0"">10/02 07:00</td><td class=""data_0_0"">81</td><td class=""data_0_0""> 9/17 05:00</td><td class=""data_0_0"">118</td><td class=""data_0_0""> 9/17 14:00</td><td class=""data_0_0"">149</td><td class=""data_0_0""> 9/17 06:00</td><td class=""data_0_0"">178</td><td class=""data_0_0""> 9/17 23:00</td></tr>"
船橋,1236,1996,102.0,9/23 01:00,102,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1996&amp;month=&amp;day=&amp;view=a5"">1996</a></div></td><td class=""data_0_0"">15</td><td class=""data_0_0""> 7/09 07:00</td><td class=""data_0_0"">33</td><td class=""data_0_0""> 9/22 16:00</td><td class=""data_0_0"">56</td><td class=""data_0_0""> 9/22 16:00</td><td class=""data_0_0"">89</td><td class=""data_0_0""> 9/22 17:00</td><td class=""data_0_0"">102</td><td class=""data_0_0""> 9/23 01:00</td><td class=""data_0_0"">157</td><td class=""data_0_0""> 7/10 17:00</td><td class=""data_0_0"">181</td><td class=""data_0_0""> 7/10 23:00</td></tr>"
船橋,1236,1997,75.0,7/18 09:00,75,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1997&amp;month=&amp;day=&amp;view=a5"">1997</a></div></td><td class=""data_0_0"">47</td><td class=""data_0_0""> 7/17 19:00</td><td class=""data_0_0"">68</td><td class=""data_0_0""> 7/17 21:00</td><td class=""data_0_0"">71</td><td class=""data_0_0""> 7/17 24:00</td><td class=""data_0_0"">74</td><td class=""data_0_0""> 7/18 05:00</td><td class=""data_0_0"">75</td><td class=""data_0_0""> 7/18 09:00</td><td class=""data_0_0"">75</td><td class=""data_0_0""> 7/19 09:00</td><td class=""data_0_0"">75</td><td class=""data_0_0""> 7/20 09:00</td></tr>"
船橋,1236,1998,48.0,7/23 06:00,48,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1998&amp;month=&amp;day=&amp;view=a5"">1998</a></div></td><td class=""data_0_0"">18</td><td class=""data_0_0""> 7/10 08:00</td><td class=""data_0_0"">30</td><td class=""data_0_0""> 7/23 01:00</td><td class=""data_0_0"">35</td><td class=""data_0_0""> 7/23 03:00</td><td class=""data_0_0"">47</td><td class=""data_0_0""> 7/23 03:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 7/23 06:00</td><td class=""data_0_0"">63</td><td class=""data_0_0""> 7/24 15:00</td><td class=""data_0_0"">64</td><td class=""data_0_0""> 7/25 06:00</td></tr>"
船橋,1236,1999,116.0,8/14 18:00,116 ],True,False,data_2t_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=1999&amp;month=&amp;day=&amp;view=a5"">1999</a></div></td><td class=""data_2t_0"">22 ]</td><td class=""data_2t_0""> 8/14 12:00</td><td class=""data_2t_0"">38 ]</td><td class=""data_2t_0""> 8/14 12:00</td><td class=""data_2t_0"">60 ]</td><td class=""data_2t_0""> 8/14 13:00</td><td class=""data_2t_0"">85 ]</td><td class=""data_2t_0""> 8/14 13:00</td><td class=""data_2t_0"">116 ]</td><td class=""data_2t_0""> 8/14 18:00</td><td class=""data_2t_0"">116 ]</td><td class=""data_2t_0""> 8/15 18:00</td><td class=""data_2t_0"">116 ]</td><td class=""data_2t_0""> 8/16 18:00</td></tr>"
船橋,1236,2000,184.0,7/08 16:00,184,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2000&amp;month=&amp;day=&amp;view=a5"">2000</a></div></td><td class=""data_0_0"">35</td><td class=""data_0_0""> 7/07 24:00</td><td class=""data_0_0"">68</td><td class=""data_0_0""> 7/07 24:00</td><td class=""data_0_0"">89</td><td class=""data_0_0""> 7/08 05:00</td><td class=""data_0_0"">172</td><td class=""data_0_0""> 7/08 08:00</td><td class=""data_0_0"">184</td><td class=""data_0_0""> 7/08 16:00</td><td class=""data_0_0"">184</td><td class=""data_0_0""> 7/09 16:00</td><td class=""data_0_0"">184</td><td class=""data_0_0""> 7/10 16:00</td></tr>"
船橋,1236,2001,221.0,10/11 04:00,221,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2001&amp;month=&amp;day=&amp;view=a5"">2001</a></div></td><td class=""data_0_0"">42</td><td class=""data_0_0"">10/29 01:00</td><td class=""data_0_0"">76</td><td class=""data_0_0"">10/10 20:00</td><td class=""data_0_0"">140</td><td class=""data_0_0"">10/10 20:00</td><td class=""data_0_0"">201</td><td class=""data_0_0"">10/10 21:00</td><td class=""data_0_0"">221</td><td class=""data_0_0"">10/11 04:00</td><td class=""data_0_0"">222</td><td class=""data_0_0"">10/10 24:00</td><td class=""data_0_0"">232</td><td class=""data_0_0"">10/11 12:00</td></tr>"
船橋,1236,2002,69.0,9/07 01:00,69,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2002&amp;month=&amp;day=&amp;view=a5"">2002</a></div></td><td class=""data_0_0"">31</td><td class=""data_0_0""> 7/16 12:00</td><td class=""data_0_0"">46</td><td class=""data_0_0""> 7/16 13:00</td><td class=""data_0_0"">47</td><td class=""data_0_0""> 7/16 15:00</td><td class=""data_0_0"">48</td><td class=""data_0_0""> 6/18 20:00</td><td class=""data_0_0"">69</td><td class=""data_0_0""> 9/07 01:00</td><td class=""data_0_0"">96</td><td class=""data_0_0""> 9/08 03:00</td><td class=""data_0_0"">100</td><td class=""data_0_0""> 9/09 01:00</td></tr>"
船橋,1236,2003,179.0,8/15 20:50,179,False,True,data_1t_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2003&amp;month=&amp;day=&amp;view=a5"">2003</a></div></td><td class=""data_1t_0"">34</td><td class=""data_1t_0"">10/13 15:00</td><td class=""data_1t_0"">47</td><td class=""data_1t_0""> 8/15 09:30</td><td class=""data_1t_0"">71</td><td class=""data_1t_0""> 8/15 08:50</td><td class=""data_1t_0"">136</td><td class=""data_1t_0""> 8/15 10:10</td><td class=""data_1t_0"">179</td><td class=""data_1t_0""> 8/15 20:50</td><td class=""data_1t_0"">216</td><td class=""data_1t_0""> 8/16 12:50</td><td class=""data_1t_0"">244</td><td class=""data_1t_0""> 8/17 02:50</td></tr>"
船橋,1236,2004,162.0,10/09 18:50,162,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2004&amp;month=&amp;day=&amp;view=a5"">2004</a></div></td><td class=""data_0_0"">26</td><td class=""data_0_0""> 9/04 20:50</td><td class=""data_0_0"">53</td><td class=""data_0_0""> 9/04 21:20</td><td class=""data_0_0"">76</td><td class=""data_0_0"">10/09 04:40</td><td class=""data_0_0"">116</td><td class=""data_0_0"">10/09 07:40</td><td class=""data_0_0"">162</td><td class=""data_0_0"">10/09 18:50</td><td class=""data_0_0"">170</td><td class=""data_0_0"">10/10 13:40</td><td class=""data_0_0"">181</td><td class=""data_0_0"">10/11 14:40</td></tr>"
船橋,1236,2005,101.0,8/26 04:50,101,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_a1.php?prec_no=45&amp;block_no=1236&amp;year=2005&amp;month=&amp;day=&amp;view=a5"">2005</a></div></td><td class=""data_0_0"">36</td><td class=""data_0_0""> 7/06 05:30</td><td class=""data_0_0"">43</td><td class=""data_0_0""> 7/06 07:10</td><td class=""data_0_0"">56</td><td class=""data_0_0""> 8/26 04:50</td><td class=""data_0_0"">74</td><td class=""data_0_0""> 8/26 05:20</td><td class=""data_0_0"">101</td><td class=""data_0_0""> 8/26 04:50</td><td class=""data_0_0"">105</td><td class=""data_0_0""> 8/26 05:20</td><td class=""data_0_0"">123</td><td class=""data_0_0""> 7/06 21:10</td></tr>"
